frame;label;landmark_0_x;landmark_0_y;landmark_0_z;landmark_1_x;landmark_1_y;landmark_1_z;landmark_2_x;landmark_2_y;landmark_2_z;landmark_3_x;landmark_3_y;landmark_3_z;landmark_4_x;landmark_4_y;landmark_4_z;landmark_5_x;landmark_5_y;landmark_5_z;landmark_6_x;landmark_6_y;landmark_6_z;landmark_7_x;landmark_7_y;landmark_7_z;landmark_8_x;landmark_8_y;landmark_8_z;landmark_9_x;landmark_9_y;landmark_9_z;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_15_x;landmark_15_y;landmark_15_z;landmark_16_x;landmark_16_y;landmark_16_z;landmark_17_x;landmark_17_y;landmark_17_z;landmark_18_x;landmark_18_y;landmark_18_z;landmark_19_x;landmark_19_y;landmark_19_z;landmark_20_x;landmark_20_y;landmark_20_z;landmark_21_x;landmark_21_y;landmark_21_z;landmark_22_x;landmark_22_y;landmark_22_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;landmark_27_x;landmark_27_y;landmark_27_z;landmark_28_x;landmark_28_y;landmark_28_z;landmark_29_x;landmark_29_y;landmark_29_z;landmark_30_x;landmark_30_y;landmark_30_z;landmark_31_x;landmark_31_y;landmark_31_z;landmark_32_x;landmark_32_y;landmark_32_z
33;caminar_hacia_atras;0.502646565;0.357484639;0.082743302;0.500391603;0.351287484;0.068077207;0.49880746;0.351148307;0.068054415;0.497189581;0.351045519;0.068041824;0.504324138;0.351420999;0.068931572;0.505568147;0.351434946;0.068924665;0.506759405;0.351448327;0.068902969;0.495296896;0.354881525;0.016036518;0.50970453;0.355656058;0.018608265;0.500180364;0.364309818;0.066346802;0.505034089;0.365247339;0.066906705;0.480695456;0.397161961;-0.016329799;0.524498284;0.400152713;0.003775286;0.456019402;0.436087489;-0.039032914;0.553819001;0.42638588;0.002894516;0.434344232;0.465918183;-0.050892353;0.579499364;0.444773048;0.010552944;0.426138669;0.476219684;-0.059812274;0.58582598;0.454111606;0.006481198;0.425678164;0.47601521;-0.059167467;0.585343361;0.45314309;0.008551219;0.429251373;0.473405093;-0.049977001;0.5828529;0.450998306;0.011826632;0.488192201;0.509445548;-0.005937176;0.512614071;0.511683941;0.005836619;0.492304057;0.593887687;0.018500753;0.509907961;0.595413983;0.001205754;0.498068541;0.670611739;0.064984843;0.506266236;0.684684217;0.023389209;0.501672685;0.682712436;0.068853982;0.506460249;0.698629618;0.023807852;0.499179631;0.685781479;0.045260765;0.506336331;0.701854587;-0.010601797
34;caminar_hacia_atras;0.502510965;0.356907874;0.093630821;0.500165224;0.350726426;0.079041623;0.498550922;0.350575268;0.079021186;0.496929079;0.350461423;0.079015747;0.504160523;0.350931466;0.079144031;0.505407691;0.350982219;0.079136573;0.506605387;0.351033062;0.079117723;0.494995236;0.354350239;0.02739469;0.509527922;0.355240315;0.026785493;0.500045896;0.363739669;0.077469714;0.504974961;0.364739597;0.077156931;0.480734408;0.39678663;0.000922326;0.523938298;0.399840564;0.002612032;0.456706136;0.435334206;-0.016493464;0.552488983;0.426024914;-0.00921266;0.435586989;0.464727461;-0.026648436;0.578858674;0.445600182;-0.0108809;0.427688897;0.475129932;-0.034452621;0.584589303;0.455115229;-0.017609769;0.427404672;0.47514376;-0.035038449;0.584022224;0.454113245;-0.014908102;0.431017041;0.472314268;-0.026259968;0.581786811;0.451915473;-0.009662331;0.488182336;0.506799281;0.000393577;0.511838377;0.508748174;-0.000496627;0.492235333;0.591430008;0.026505355;0.510259211;0.590669513;-0.011964439;0.498522609;0.667197585;0.068668567;0.507129133;0.676163316;0.006494042;0.499946803;0.676709116;0.071664713;0.506742358;0.687311828;0.007023253;0.500379324;0.685514748;0.045715112;0.507130504;0.697449028;-0.027975254
35;caminar_hacia_atras;0.50233084;0.356575936;0.086195379;0.499948055;0.350387484;0.071147993;0.498331696;0.3502644;0.071125545;0.496714205;0.350186139;0.071121082;0.503923953;0.350544244;0.071346954;0.505160153;0.350590259;0.071336932;0.506353021;0.350643724;0.071316637;0.49477011;0.353986055;0.018390687;0.509343863;0.354902804;0.018471511;0.49989;0.363440752;0.069906577;0.50484544;0.36438188;0.069786891;0.480809003;0.396668285;-0.005315076;0.523754954;0.399609864;-0.005160036;0.457251966;0.435004056;-0.020615317;0.551361978;0.425678402;-0.011423463;0.436578333;0.463495791;-0.026489222;0.578275621;0.445663184;0.001006541;0.429168016;0.474063903;-0.032208048;0.583709121;0.455196857;-0.002524959;0.42912963;0.474239886;-0.032682452;0.582988679;0.454466581;-1.71303E-05;0.432755202;0.471234113;-0.025776619;0.58062607;0.452049524;0.002600358;0.488175988;0.505121052;0.004521075;0.511335015;0.50705272;-0.004695641;0.492162645;0.588067293;0.030356903;0.510763407;0.585969985;-0.008247295;0.498746097;0.660513997;0.057170805;0.509394586;0.66463542;-0.003869876;0.499327272;0.669858158;0.057811577;0.507841766;0.675686955;-0.004383238;0.500436902;0.680396795;0.031614829;0.508607268;0.690475166;-0.037268229
36;caminar_hacia_atras;0.50203079;0.356366217;0.081001177;0.499585062;0.350174248;0.065683953;0.497987002;0.350037038;0.06565883;0.496385604;0.349948406;0.065651186;0.503509879;0.350436985;0.066407092;0.504713595;0.350563943;0.066400178;0.505899489;0.35052523;0.066380091;0.494501531;0.353765935;0.012322087;0.508950531;0.354715198;0.01486907;0.499567091;0.363218248;0.064569049;0.504525423;0.364232063;0.06505055;0.480831832;0.396596164;-0.013278874;0.523329198;0.398830056;-0.004454913;0.457021445;0.43484664;-0.030083664;0.550987959;0.425423294;0.003826635;0.436404586;0.463213235;-0.035540022;0.577524483;0.445401073;0.031768583;0.429042876;0.4736242;-0.042105306;0.583071172;0.454632133;0.031366654;0.429276347;0.473366439;-0.041609894;0.582183838;0.454023987;0.032496821;0.432863086;0.470846236;-0.034456711;0.579793155;0.451622277;0.033321925;0.488105178;0.502772331;-0.000253639;0.510692239;0.504821897;3.15375E-05;0.492005706;0.586250961;0.015704717;0.510904789;0.582858622;0.019722801;0.498620242;0.659579217;0.027553516;0.510387719;0.656058133;0.03401247;0.499013364;0.669874132;0.028150652;0.509917676;0.669779301;0.035167251;0.500208259;0.674699664;0.004295924;0.508709848;0.676631868;0.011562346
37;caminar_hacia_atras;0.501627028;0.356341481;0.07870505;0.499084651;0.350065947;0.063192777;0.497512043;0.349893987;0.06316793;0.495933712;0.349784344;0.063158683;0.503074706;0.350325644;0.063877851;0.504291534;0.350370795;0.063871711;0.50549835;0.350271463;0.063852035;0.494152188;0.353596628;0.009962211;0.508607507;0.354520887;0.012856573;0.499199778;0.363079429;0.062419299;0.504225016;0.364176095;0.062710598;0.480842173;0.39627713;-0.016132122;0.522902131;0.39745301;-0.006464073;0.456845164;0.43324995;-0.032355916;0.550462127;0.425135195;-0.008402743;0.436535478;0.460250407;-0.036926307;0.577325106;0.445567936;0.001212949;0.429439664;0.47125721;-0.043679755;0.58258754;0.454815179;-0.002756688;0.429964602;0.471411407;-0.043111276;0.581770122;0.454782307;-0.000837481;0.433332533;0.468078911;-0.035793759;0.579554677;0.452474117;0.002572553;0.488090485;0.499739766;-0.001859598;0.510410011;0.500813365;0.001630212;0.491911322;0.58389461;0.010124068;0.511107981;0.576792002;0.019098036;0.4982225;0.658351302;0.016527925;0.511715829;0.649248719;0.030879073;0.498538494;0.669468045;0.016370578;0.510687351;0.663348913;0.031663731;0.499303401;0.671908617;-0.009683325;0.509228468;0.669827223;0.005750067
38;caminar_hacia_atras;0.50165993;0.35599938;0.071215026;0.499099851;0.349912435;0.055595171;0.497490525;0.349808067;0.055559851;0.495872527;0.349757373;0.055547878;0.503130019;0.349971324;0.056701832;0.504351497;0.349959463;0.056703251;0.505556524;0.349835426;0.056682125;0.494062901;0.353526533;0.001304745;0.508603215;0.35414809;0.005806572;0.499200255;0.36285907;0.054521441;0.504259706;0.363825381;0.055516444;0.48083657;0.395210683;-0.025805382;0.522720158;0.39626503;-0.012454079;0.456997454;0.431378305;-0.03812493;0.549755216;0.424586117;-0.011235035;0.436374605;0.459111929;-0.043436814;0.576760888;0.445346832;-0.006095333;0.429301441;0.470161408;-0.051417116;0.58200413;0.454853415;-0.010678585;0.429721206;0.470538288;-0.051039316;0.58117789;0.45484674;-0.008728039;0.432981968;0.466963053;-0.04251118;0.578885376;0.452513844;-0.004669824;0.488079578;0.498894364;-0.002797595;0.510423422;0.499388397;0.002580051;0.491990387;0.581859291;0.011909248;0.511393428;0.573486865;0.020479036;0.497873604;0.657141268;0.036981262;0.512576878;0.647166073;0.047993798;0.498220444;0.670250833;0.038671669;0.512136102;0.662080467;0.050449811;0.49886018;0.665655077;0.011728539;0.509558916;0.660994112;0.025079425
39;caminar_hacia_atras;0.501439631;0.355689287;0.071415305;0.498932272;0.349796236;0.056014061;0.497334152;0.349752277;0.055971205;0.495718926;0.349734336;0.055957254;0.502985179;0.349641621;0.057590947;0.504204869;0.349565506;0.057598833;0.505405605;0.349413037;0.057574436;0.493954629;0.353319019;0.001645805;0.508387268;0.353527099;0.008266541;0.498963296;0.362573385;0.054548267;0.504017413;0.363463312;0.056248195;0.480832517;0.393570781;-0.025532711;0.522260964;0.39511922;-0.008108423;0.457247764;0.429387748;-0.038369104;0.549149215;0.423789144;-0.009029367;0.436705679;0.457080573;-0.044029649;0.576371908;0.445065349;-0.001831807;0.429586858;0.468015909;-0.052523516;0.581622899;0.454673827;-0.005219874;0.429739028;0.468475908;-0.051534776;0.581016719;0.454555988;-0.004803604;0.432842165;0.464885473;-0.042888679;0.578670859;0.452088892;-0.001152777;0.488074332;0.496795893;-0.006037536;0.510262191;0.496890426;0.005853208;0.491948426;0.578885734;0.00268698;0.511504889;0.571338475;0.02483413;0.497641951;0.655780792;0.033334855;0.512859285;0.648072958;0.057967387;0.498030573;0.669452131;0.035567768;0.512640834;0.662738562;0.060889933;0.498049319;0.661062539;0.009898727;0.509324968;0.655376017;0.037419152
40;caminar_hacia_atras;0.501466393;0.355564803;0.072846875;0.498990923;0.349755853;0.058070261;0.497396678;0.349718958;0.058031738;0.495777875;0.349698961;0.058021244;0.503006041;0.349549532;0.059256777;0.50421524;0.349449873;0.059262149;0.505406022;0.349276096;0.059235755;0.493988872;0.353096396;0.006434063;0.508308947;0.353195012;0.010431682;0.499006957;0.362348229;0.056812409;0.504011512;0.36334312;0.057917293;0.480840087;0.392590344;-0.023484431;0.521971405;0.39436388;-0.005072319;0.457157403;0.428079695;-0.034447327;0.549161792;0.423202634;-0.009374545;0.436617792;0.455358446;-0.039350092;0.57611388;0.444989473;-0.005503496;0.429478526;0.465363413;-0.047936406;0.581329226;0.454472393;-0.009443852;0.429534018;0.465819955;-0.046429195;0.580760658;0.454275757;-0.00847167;0.432497084;0.462806553;-0.037993576;0.578298688;0.451976329;-0.00461856;0.488297135;0.496132702;-0.008531688;0.510334134;0.496044874;0.008366944;0.492040336;0.576687217;0.002504358;0.511490822;0.570596397;0.030080551;0.497197777;0.654880643;0.031148814;0.512305021;0.648796022;0.065255381;0.497079641;0.667862475;0.033153214;0.511967182;0.660814881;0.068351783;0.496732742;0.660133362;0.009147102;0.509138167;0.65503931;0.046353281
41;caminar_hacia_atras;0.501724005;0.355543733;0.068185873;0.499389857;0.349695802;0.053210739;0.497856081;0.349659473;0.053174261;0.496269882;0.349648118;0.0531599;0.503168941;0.349497944;0.054348484;0.504329324;0.349405289;0.054351497;0.505468488;0.349243164;0.054325391;0.494281501;0.352966309;0.001562318;0.508355498;0.353161514;0.005503012;0.499345571;0.362292975;0.052271541;0.504138649;0.363317162;0.053229056;0.480837762;0.392113805;-0.032895986;0.521751046;0.39382109;-0.005878028;0.457256347;0.427382112;-0.050413508;0.549055636;0.423176944;-0.011098638;0.436756402;0.454281539;-0.059696987;0.575238347;0.444725424;-0.013691591;0.429704338;0.463947713;-0.070297673;0.580594122;0.454336196;-0.018488728;0.429743111;0.464338779;-0.068255663;0.580168724;0.454199284;-0.018344024;0.432553798;0.461652607;-0.05830013;0.577461481;0.451520145;-0.013528693;0.488435298;0.496448606;-0.013108252;0.510535657;0.496544957;0.012971332;0.492168814;0.576231003;0.003062899;0.511350513;0.570786178;0.036305051;0.497127503;0.65427047;0.037409227;0.511967897;0.649270356;0.075850844;0.496884912;0.667501688;0.040021185;0.511647642;0.660486102;0.079264268;0.496024936;0.659231484;0.015687129;0.508323133;0.654818058;0.056367438
42;caminar_hacia_atras;0.502156556;0.355477363;0.072308533;0.499901563;0.349634171;0.058136679;0.498397827;0.349591434;0.05809851;0.496812761;0.349569082;0.05808207;0.503546894;0.349419028;0.059211694;0.504658043;0.349311531;0.059217758;0.50573504;0.349156111;0.059189979;0.494650722;0.352877736;0.007922347;0.508374751;0.353067517;0.011526983;0.499818027;0.362215519;0.056881238;0.504431665;0.363209248;0.057769656;0.480835795;0.391825378;-0.03089961;0.521676898;0.393720329;0.003818775;0.457698286;0.426684558;-0.048999596;0.548942208;0.423196614;0.004250247;0.437549114;0.453077435;-0.056039989;0.574301362;0.444663018;0.008046168;0.430473357;0.462532222;-0.070122987;0.579695165;0.45422557;0.005362432;0.430400461;0.462661177;-0.0633329;0.579137683;0.454083174;0.004999706;0.43321231;0.460107207;-0.053541914;0.576523602;0.45120126;0.008380956;0.488503575;0.495812416;-0.016213372;0.510717928;0.495744556;0.016079269;0.49270612;0.573803782;-0.002047515;0.511342227;0.569174409;0.038742598;0.497109264;0.653317094;0.028086748;0.512103617;0.647128284;0.075832322;0.497131735;0.667782664;0.030399969;0.512097657;0.657936752;0.079073392;0.495693326;0.653437555;0.007391648;0.507344723;0.646571994;0.057896357
43;caminar_hacia_atras;0.502770126;0.355873972;0.068629093;0.50058645;0.35007605;0.054897882;0.499139696;0.350017875;0.054864086;0.497569144;0.349960446;0.054848216;0.504056334;0.349850327;0.055433732;0.505090833;0.349720031;0.055437095;0.506096125;0.349557787;0.055412967;0.495252192;0.353087723;0.007454851;0.508467853;0.35340175;0.008611071;0.500491798;0.36248371;0.053898796;0.504785836;0.363385975;0.054143775;0.480850309;0.391960233;-0.029331783;0.521539629;0.39376241;-0.000307506;0.458164364;0.426746845;-0.047607202;0.548519433;0.423795104;0.000420869;0.438465118;0.452902496;-0.051915135;0.574051857;0.444976956;-0.009709654;0.431418926;0.461949557;-0.065385118;0.579293013;0.454674512;-0.015046239;0.431369781;0.461796582;-0.0593017;0.578873932;0.454280436;-0.015602474;0.434185028;0.459484637;-0.049794875;0.57644093;0.451359361;-0.009962608;0.488535583;0.495989203;-0.015733086;0.510778844;0.496180147;0.015601933;0.492779642;0.573878825;0.001105653;0.51133734;0.569931448;0.040255409;0.497073382;0.653629303;0.035327379;0.512047708;0.644625962;0.082373768;0.497320592;0.668424904;0.037904214;0.511973202;0.654727876;0.086086743;0.495559305;0.652787864;0.014521466;0.507237911;0.643376291;0.065423667
44;caminar_hacia_atras;0.50330317;0.357865185;0.055025108;0.501119614;0.352075815;0.04096324;0.499693215;0.351976931;0.040939808;0.498140365;0.35186404;0.040924646;0.504552662;0.35198915;0.041526709;0.505568504;0.351895183;0.041525308;0.50659138;0.351783872;0.041499805;0.49578467;0.354783326;-0.006392489;0.50877291;0.355346918;-0.004577689;0.501096845;0.364092201;0.040797066;0.50521332;0.365082026;0.041225828;0.480991751;0.39309895;-0.036867581;0.521490633;0.394771188;-0.011684258;0.458943903;0.427298009;-0.048412804;0.548710585;0.425978929;-0.019664524;0.439561278;0.452985018;-0.053009976;0.573844314;0.447626412;-0.030668797;0.432431817;0.461622566;-0.064889573;0.57901597;0.458077103;-0.037755746;0.432244658;0.461090475;-0.060995225;0.578715205;0.457462251;-0.038952827;0.435072243;0.458964944;-0.051244296;0.576401174;0.454129547;-0.031246917;0.488675714;0.496058881;-0.017432252;0.511013627;0.496355802;0.017289439;0.492876112;0.574315667;0.004820785;0.511329234;0.570619285;0.0594128;0.497196943;0.653816342;0.048494022;0.511988938;0.640139222;0.121786982;0.497543752;0.668905437;0.052517701;0.511936367;0.650175869;0.127724573;0.494995117;0.652274609;0.030229207;0.506680787;0.638142347;0.109920695
45;caminar_hacia_atras;0.503875196;0.3601349;0.046502277;0.501763046;0.354334861;0.032172799;0.500368178;0.354191363;0.032146245;0.498850644;0.354029566;0.032127302;0.505118251;0.354354948;0.032530297;0.50615859;0.354299545;0.03252697;0.507233322;0.354227275;0.032499466;0.496456027;0.357072324;-0.015420384;0.50929153;0.357755244;-0.014441595;0.501728356;0.366199553;0.032414872;0.505721271;0.367191494;0.032601666;0.481278718;0.394678503;-0.041399192;0.521316767;0.396907002;-0.023196099;0.45992592;0.428937674;-0.051075693;0.54855603;0.428638279;-0.029238289;0.44048968;0.453222781;-0.054298207;0.572762549;0.452370763;-0.034181282;0.433432281;0.461942375;-0.065553077;0.577840984;0.462807506;-0.040915634;0.433075428;0.461500883;-0.062275831;0.577461779;0.462046504;-0.042371161;0.436028033;0.459241807;-0.05266292;0.575225711;0.458817184;-0.034788109;0.488794714;0.497436285;-0.015436262;0.511089265;0.498246044;0.01528517;0.492928773;0.574393988;0.010904314;0.511295199;0.569875836;0.070807718;0.497204363;0.652850509;0.063418709;0.509789884;0.633854926;0.149829194;0.497528166;0.668521047;0.067945004;0.509120882;0.643778086;0.157585904;0.495010734;0.651733756;0.045122199;0.506254554;0.628689647;0.141283497
46;caminar_hacia_atras;0.504646063;0.362563103;0.051700529;0.502715349;0.357012153;0.037465807;0.501353204;0.356853157;0.03743792;0.499884903;0.356655955;0.03742002;0.505931258;0.357108444;0.038000811;0.506997705;0.35711661;0.037998002;0.508085966;0.357101411;0.037972018;0.497279316;0.359589875;-0.010467314;0.510014892;0.360419005;-0.008670006;0.502549112;0.368336558;0.037406657;0.506385148;0.369410902;0.037809648;0.482044101;0.396667719;-0.036943894;0.521364629;0.398942888;-0.019181561;0.461758316;0.430938542;-0.04380025;0.548241735;0.432391047;-0.024799224;0.4428792;0.45467943;-0.040600277;0.571303248;0.45635578;-0.028913595;0.435357034;0.462426811;-0.050795041;0.576867759;0.46637547;-0.035490897;0.434722692;0.46185866;-0.047622479;0.576833308;0.464921772;-0.036976974;0.438000888;0.460191607;-0.03888905;0.574355781;0.461841375;-0.029494146;0.488884896;0.49902615;-0.014880165;0.511102378;0.500056684;0.014733827;0.492941171;0.574405134;0.011095861;0.511296034;0.56898737;0.077220365;0.497210503;0.651904285;0.061185621;0.509058714;0.626871169;0.161524087;0.497520983;0.667918026;0.065521561;0.508300722;0.637405574;0.169907227;0.494529068;0.652393878;0.041812107;0.506224513;0.62541467;0.154816404
47;caminar_hacia_atras;0.505266309;0.364762753;0.055277634;0.50355798;0.359468937;0.039939813;0.502219021;0.359312624;0.039911401;0.500753641;0.359133393;0.039895583;0.506719172;0.35972181;0.040500835;0.507765353;0.359818637;0.040491328;0.508819044;0.359894067;0.040462516;0.498036295;0.361991793;-0.007003563;0.510440052;0.362947315;-0.004229553;0.502970755;0.370572537;0.039547499;0.506836772;0.37165013;0.039674975;0.482844889;0.398513913;-0.030863672;0.521394491;0.400739998;-0.015470916;0.463144511;0.432551801;-0.032880288;0.547851682;0.434861273;-0.024381818;0.444213957;0.458098263;-0.02909855;0.57041508;0.459566057;-0.025841588;0.437034756;0.464896083;-0.039204344;0.575917304;0.469202608;-0.032510649;0.436590046;0.46499601;-0.035825603;0.576040626;0.468077511;-0.034171417;0.43989265;0.464017153;-0.027302776;0.573555171;0.465246081;-0.026474297;0.488964826;0.50017035;-0.014949331;0.511214793;0.501339316;0.014808267;0.493055433;0.573641777;0.010820745;0.511301219;0.566855907;0.086698361;0.497313231;0.651144683;0.05893191;0.509134769;0.621349275;0.177358463;0.497625053;0.667292476;0.063282833;0.508390665;0.630810738;0.18670918;0.493889183;0.651151359;0.039375838;0.508477509;0.617833555;0.174234018
48;caminar_hacia_atras;0.506016314;0.366575301;0.063448593;0.504508078;0.36135149;0.049423639;0.503293812;0.361127764;0.04939213;0.501924872;0.360882849;0.049376272;0.507574916;0.361836284;0.05070392;0.508609712;0.361999333;0.050705373;0.509683073;0.362140775;0.050686106;0.499232829;0.363797992;0.001687511;0.511361361;0.365139097;0.006908651;0.503924847;0.372086376;0.048429921;0.50752151;0.373258293;0.049746361;0.483809739;0.400031656;-0.024701409;0.521698058;0.402809322;-0.004959562;0.46514684;0.433639556;-0.025415728;0.547611237;0.436865389;-0.008951634;0.445798278;0.460419178;-0.018340111;0.569354296;0.461104959;-0.010613174;0.439120144;0.466787338;-0.027116125;0.574963808;0.47110486;-0.016214816;0.438606113;0.467125326;-0.023706593;0.575244188;0.469742805;-0.018370507;0.441893071;0.466050863;-0.016293393;0.572858512;0.466918111;-0.011392;0.489203572;0.500576437;-0.014897957;0.51132679;0.501666903;0.014758626;0.493358463;0.573343217;0.006156195;0.511133254;0.563241661;0.082661115;0.49747166;0.650698602;0.048217613;0.509409487;0.617084801;0.166291773;0.497784436;0.666393399;0.052192029;0.508492172;0.628069222;0.174908414;0.493277699;0.650892735;0.029429544;0.510175049;0.616110623;0.16399686
49;caminar_hacia_atras;0.506732047;0.367784262;0.065866306;0.505300403;0.362523049;0.052233569;0.504112601;0.362273067;0.052206118;0.502753139;0.362000912;0.052192342;0.508420169;0.363025844;0.053532142;0.509463906;0.363162309;0.053536464;0.510576427;0.363292098;0.053515423;0.500083208;0.364811003;0.004661182;0.512184918;0.366300613;0.009736652;0.504727185;0.373051286;0.051174629;0.508260846;0.374263167;0.052524943;0.484721452;0.400678277;-0.022954224;0.522138476;0.403306365;-0.002217099;0.466871768;0.434024006;-0.022828672;0.547271669;0.438388556;-0.005645303;0.448317915;0.461407393;-0.014298915;0.568606317;0.462946385;-0.006078426;0.442371488;0.468014032;-0.02218595;0.573966146;0.471999198;-0.011017608;0.442139089;0.468304425;-0.019147338;0.574142456;0.470440418;-0.012976452;0.444970995;0.466928065;-0.01229674;0.571908534;0.467918962;-0.006698726;0.489376336;0.500717342;-0.015202496;0.511331737;0.501670301;0.015062734;0.493445098;0.572948098;-0.000522879;0.511003613;0.56223917;0.077972554;0.497462183;0.650114298;0.034347724;0.509403944;0.61849004;0.158089265;0.497769207;0.666014552;0.037497487;0.508591056;0.62808609;0.166226193;0.493087441;0.650136948;0.014228094;0.50993818;0.615937471;0.154875964
